"id","date","vaccine","sentiment"
"1490260556464353281","20220206","none","neutral"
"1490261011969961985","20220206","none","neutral"
"1490261089216790528","20220206","none","neutral"
"1490261360747622403","20220206","none","neutral"
"1490261497791979524","20220206","none","negative"
"1490262632976158721","20220206","none","neutral"
"1490262810139500544","20220206","none","neutral"
"1490262821841833986","20220206","none","neutral"
"1490263348516171777","20220206","none","neutral"
"1490263823634382848","20220206","none","neutral"
"1490264616584486914","20220206","none","negative"
"1490265404291555329","20220206","none","neutral"
"1490265718839218177","20220206","none","neutral"
"1490267553008340992","20220206","none","neutral"
"1490266781239644162","20220206","none","positive"
"1490267580208070660","20220206","none","neutral"
"1490268315138158592","20220206","none","negative"
"1490268532244119552","20220206","none","negative"
"1490269200752918532","20220206","none","negative"
"1490269836089298945","20220206","none","neutral"
"1490267842301739020","20220206","",""
"1490269872369983492","20220206","none","neutral"
"1490269993379917824","20220206","none","negative"
"1490270186720862209","20220206","none","neutral"
"1490270199257444353","20220206","none","neutral"
"1490270307428749316","20220206","none","neutral"
"1490270339510976519","20220206","none","neutral"
"1490270461049327620","20220206","none","neutral"
"1490271841105154048","20220206","none","neutral"
"1490272168525332480","20220206","none","negative"
"1490272633740353538","20220206","none","neutral"
"1490272758621945861","20220206","novavax","negative"
"1490273189565403140","20220206","none","negative"
"1490273595037085698","20220206","none","negative"
"1490273648669724672","20220206","none","positive"
"1490274362347253761","20220206","none","neutral"
"1490273489651216386","20220206","",""
"1490275288768737283","20220206","none","neutral"
"1490276633332568069","20220206","pfizer","negative"
"1490276687669460992","20220206","none","neutral"
"1490276808516042757","20220206","none","neutral"
"1490277835843727365","20220206","none","negative"
"1490278213838381058","20220206","none","neutral"
"1490278338380050432","20220206","none","negative"
"1490278576670666755","20220206","none","negative"
"1490278553274880003","20220206","none","negative"
"1490278733248614404","20220206","none","neutral"
"1490278881483698178","20220206","none","neutral"
"1490279563557236740","20220206","none","negative"
"1490279055156912130","20220206","none","neutral"
"1490280377428025347","20220206","none","negative"
"1490280755330969600","20220206","none","negative"
"1490281290217984001","20220206","none","neutral"
"1490281349533794308","20220206","none","negative"
"1490283042312757252","20220206","none","neutral"
"1490281975852433408","20220206","pfizer","negative"
"1490283911313723393","20220206","none","neutral"
"1490284472956166151","20220206","none","neutral"
"1490285232230002692","20220206","none","negative"
"1490285999087562752","20220206","none","neutral"
"1490284159108927490","20220206","",""
"1490288018481356802","20220206","none","neutral"
"1490290014982635520","20220206","pfizer","negative"
"1490290127012528132","20220206","none","neutral"
"1490291050061398016","20220206","none","neutral"
"1490291288041996288","20220206","none","neutral"
"1490291767371272193","20220206","pfizer","positive"
"1490292318913822720","20220206","none","negative"
"1490292625575976961","20220206","none","neutral"
"1490293811746119680","20220206","moderna","negative"
"1490293977764937730","20220206","none","neutral"
"1490294189158182916","20220206","none","negative"
"1490296264558542848","20220206","none","neutral"
"1490296839098466304","20220206","none","neutral"
"1490297140627013633","20220206","none","neutral"
"1490297405958352899","20220206","none","neutral"
"1490296916088745984","20220206","",""
"1490300961570824193","20220206","none","negative"
"1490302544945770503","20220206","none","neutral"
"1490303335374925826","20220206","none","neutral"
"1490298911722213381","20220206","",""
"1490303589587521539","20220206","none","negative"
"1490304479144837122","20220206","none","negative"
"1490305657366810628","20220206","none","negative"
"1490306129313759232","20220206","none","negative"
"1490307891689000964","20220206","none","neutral"
"1490307919602147333","20220206","none","neutral"
"1490308798103404545","20220206","none","neutral"
"1490309014952951808","20220206","none","neutral"
"1490311325872193537","20220206","none","neutral"
"1490311563131047936","20220206","none","neutral"
"1490312051251552258","20220206","none","positive"
"1490312254385913856","20220206","none","negative"
"1490312448968396800","20220206","none","neutral"
"1490313698971250696","20220206","none","negative"
"1490315479684038658","20220206","none","negative"
"1490315531643068421","20220206","none","neutral"
"1490316034288787457","20220206","none","neutral"
"1490316133278224384","20220206","none","negative"
"1490318186398777345","20220206","none","neutral"
"1490317792507150340","20220206","none","neutral"
"1490318252320329737","20220206","none","negative"
"1490319238472425473","20220206","none","neutral"
"1490320708538609665","20220206","none","neutral"
"1490320914055315457","20220206","novavax","negative"
"1490321206213369858","20220206","none","negative"
"1490326895535165442","20220206","none","neutral"
"1490327764490080261","20220206","none","neutral"
"1490328037384019974","20220206","none","neutral"
"1490330292011388933","20220206","none","neutral"
"1490330573344161794","20220206","none","negative"
"1490331509617618950","20220206","none","negative"
"1490333219795116034","20220206","none","neutral"
"1490334551578718212","20220206","none","neutral"
"1490334602078322692","20220206","none","negative"
"1490336879375368192","20220206","none","neutral"
"1490338649493291011","20220206","none","negative"
"1490339642075643905","20220206","pfizer","negative"
"1490340964501962753","20220206","none","neutral"
"1490341041018343426","20220206","none","neutral"
"1490343443369193472","20220206","none","negative"
"1490344758346420224","20220206","none","neutral"
"1490345595634008070","20220206","none","neutral"
"1490348494715965451","20220206","none","neutral"
"1490353076028547077","20220206","none","neutral"
"1490360788963319808","20220206","none","neutral"
"1490362541411024902","20220206","none","negative"
"1490367705735516160","20220206","novavax","negative"
"1490370508311109632","20220206","pfizer","positive"
"1490374323269701633","20220206","none","neutral"
"1490376327526027272","20220206","none","neutral"
"1490378729259876354","20220206","none","neutral"
"1490378794129321985","20220206","none","neutral"
"1490379656876666880","20220206","novavax","negative"
"1490380070250512385","20220206","none","neutral"
"1490386983046496258","20220206","none","neutral"
"1490387211652825089","20220206","none","neutral"
"1490388943376121857","20220206","none","neutral"
"1490392229835382788","20220206","none","neutral"
"1490387911371800576","20220206","",""
"1490395649606574082","20220206","none","neutral"
"1490402085719838720","20220206","none","negative"
"1490402558602481666","20220206","none","neutral"
"1490405882815217664","20220206","none","negative"
"1490406534643589120","20220206","none","neutral"
"1490407577468948485","20220206","none","neutral"
"1490408230421348354","20220206","pfizer","negative"
"1490411169441783808","20220206","none","neutral"
"1490412257016107010","20220206","none","neutral"
"1490413489525071874","20220206","none","neutral"
"1490413936184897541","20220206","pfizer","positive"
"1490414000139501570","20220206","none","neutral"
"1490415810736967680","20220206","none","neutral"
"1490416379727847425","20220206","none","neutral"
"1490416703465201664","20220206","none","neutral"
"1490417554073870336","20220206","none","neutral"
"1490419188883927042","20220206","none","neutral"
"1490418723085512704","20220206","pfizer","negative"
"1490420741795315714","20220206","none","negative"
"1490422684894695430","20220206","none","neutral"
"1490426155023101952","20220206","none","neutral"
"1490426505222311937","20220206","none","neutral"
"1490426545340817408","20220206","moderna","positive"
"1490427008442302464","20220206","none","neutral"
"1490427842181894144","20220206","none","neutral"
"1490428590797828099","20220206","none","neutral"
"1490428859430633475","20220206","pfizer","neutral"
"1490429849189580806","20220206","none","neutral"
"1490430000411328513","20220206","none","neutral"
"1490430044552187905","20220206","none","neutral"
"1490430109534334988","20220206","none","neutral"
"1490430677594292224","20220206","none","neutral"
"1490431546079125507","20220206","none","neutral"
"1490431611464257543","20220206","none","neutral"
"1490432659721314306","20220206","none","neutral"
"1490432963016007680","20220206","none","neutral"
"1490433005973766145","20220206","none","neutral"
"1490434151568207872","20220206","none","negative"
"1490434267176124416","20220206","none","neutral"
"1490435022708703232","20220206","none","neutral"
"1490435099174662145","20220206","none","neutral"
"1490435166556221442","20220206","none","neutral"
"1490435467564634112","20220206","none","neutral"
"1490435541573464064","20220206","none","neutral"
"1490435563132166144","20220206","none","neutral"
"1490436238167339009","20220206","none","neutral"
"1490436388231151616","20220206","none","neutral"
"1490436892500070401","20220206","none","negative"
"1490438140737179654","20220206","none","neutral"
"1490438470787276800","20220206","none","neutral"
"1490438503456333824","20220206","none","neutral"
"1490439412899065863","20220206","none","neutral"
"1490439655363391491","20220206","none","neutral"
"1490439893117325312","20220206","none","neutral"
"1490441102347829248","20220206","none","negative"
"1490441925526441984","20220206","none","neutral"
"1490442000541184001","20220206","none","neutral"
"1490443183465299968","20220206","none","neutral"
"1490443263240974338","20220206","none","negative"
"1490443590128238593","20220206","none","neutral"
"1490444445321469958","20220206","none","neutral"
"1490444647482605572","20220206","none","negative"
"1490445067521118209","20220206","none","neutral"
"1490445099830247424","20220206","none","neutral"
"1490445303840866309","20220206","none","neutral"
"1490445444698148865","20220206","none","neutral"
"1490445147368472576","20220206","moderna","positive"
"1490445687951360002","20220206","none","neutral"
"1490446000787718144","20220206","none","neutral"
"1490446665077035008","20220206","none","neutral"
"1490446931675717632","20220206","none","neutral"
"1490447177105408003","20220206","none","neutral"
"1490447178963517440","20220206","none","neutral"
"1490447379975184384","20220206","none","negative"
"1490447593356161024","20220206","none","neutral"
"1490447715305922560","20220206","none","neutral"
"1490448138939006977","20220206","none","negative"
"1490448552908132354","20220206","none","neutral"
"1490448795410526208","20220206","none","neutral"
"1490449090387517440","20220206","none","neutral"
"1490449091729715202","20220206","none","neutral"
"1490449140698222592","20220206","moderna","neutral"
"1490449658346229762","20220206","none","neutral"
"1490449710972162050","20220206","none","neutral"
"1490449807756132353","20220206","none","neutral"
"1490450227911958533","20220206","none","neutral"
"1490450523731812353","20220206","none","neutral"
"1490450782142881792","20220206","none","neutral"
"1490450889852989441","20220206","none","negative"
"1490451259316342786","20220206","none","neutral"
"1490451925783150592","20220206","none","neutral"
"1490452275319513104","20220206","none","neutral"
"1490451776000065536","20220206","pfizer","positive"
"1490452499555401728","20220206","none","neutral"
"1490452580677603329","20220206","none","neutral"
"1490452766589923333","20220206","none","negative"
"1490453329662685184","20220206","none","neutral"
"1490453653958062080","20220206","none","negative"
"1490453887869865986","20220206","none","neutral"
"1490455269666656271","20220206","none","neutral"
"1490455759963844609","20220206","none","neutral"
"1490454025577242627","20220206","none","negative"
"1490455927455051777","20220206","none","negative"
"1490456033755803648","20220206","none","neutral"
"1490456704517308417","20220206","none","neutral"
"1490456860138536960","20220206","none","neutral"
"1490456932670328832","20220206","none","neutral"
"1490457730720858114","20220206","none","neutral"
"1490457821628211200","20220206","none","neutral"
"1490458079875727363","20220206","none","negative"
"1490458570709954560","20220206","none","neutral"
"1490458615995461634","20220206","none","neutral"
"1490459204741918721","20220206","none","neutral"
"1490459258634309633","20220206","none","neutral"
"1490459364045758466","20220206","none","neutral"
"1490459651296706564","20220206","none","neutral"
"1490459856008101889","20220206","none","neutral"
"1490460298490175490","20220206","moderna","negative"
"1490460316580429825","20220206","none","neutral"
"1490460318551937024","20220206","none","neutral"
"1490460345344925702","20220206","none","neutral"
"1490460374499573767","20220206","none","neutral"
"1490461041494536193","20220206","none","neutral"
"1490461174441594882","20220206","none","neutral"
"1490462055916310541","20220206","none","neutral"
"1490462505214541824","20220206","none","neutral"
"1490462815513378818","20220206","none","neutral"
"1490463049941073922","20220206","novavax","positive"
"1490463060623970307","20220206","none","neutral"
"1490463437016961025","20220206","none","negative"
"1490463828844642305","20220206","none","neutral"
"1490463615677124610","20220206","none","neutral"
"1490463794933362692","20220206","",""
"1490463835761016834","20220206","novavax","negative"
"1490464200660901891","20220206","none","neutral"
"1490464469595549696","20220206","none","neutral"
"1490464018577838081","20220206","",""
"1490464205358919683","20220206","astrazeneca","positive"
"1490465345878237187","20220206","none","neutral"
"1490464861309964288","20220206","none","neutral"
"1490465599968923649","20220206","none","neutral"
"1490465878835544065","20220206","none","negative"
"1490465996003753985","20220206","none","neutral"
"1490466948991557632","20220206","none","neutral"
"1490467043908284416","20220206","moderna","positive"
"1490467138091745280","20220206","none","neutral"
"1490467182723362817","20220206","none","neutral"
"1490467558088384515","20220206","none","neutral"
"1490467665974276096","20220206","moderna","negative"
"1490467999710597120","20220206","none","neutral"
"1490468046497927170","20220206","none","neutral"
"1490468873615081472","20220206","pfizer","negative"
"1490469288607580161","20220206","none","neutral"
"1490469427816857603","20220206","novavax","negative"
"1490469530266923008","20220206","none","neutral"
"1490469755408379905","20220206","none","neutral"
"1490469819182829569","20220206","none","negative"
"1490470363314245636","20220206","none","neutral"
"1490470112646041602","20220206","novavax","neutral"
"1490470734392533000","20220206","none","neutral"
"1490470934540533760","20220206","none","neutral"
"1490471706661879808","20220206","none","neutral"
"1490471742694850560","20220206","none","negative"
"1490472351670030336","20220206","none","negative"
"1490472927283884040","20220206","none","neutral"
"1490473214195093508","20220206","none","negative"
"1490473380612427776","20220206","none","neutral"
"1490473616659869696","20220206","moderna","positive"
"1490473646279647236","20220206","none","neutral"
"1490474161739038721","20220206","novavax","negative"
"1490473759265882115","20220206","none","neutral"
"1490474606603694083","20220206","none","neutral"
"1490475207194480641","20220206","none","neutral"
"1490129895959064576","20220206","none","neutral"
"1490129965018279937","20220206","none","neutral"
"1490138458723340288","20220206","none","neutral"
"1490139904306999299","20220206","none","neutral"
"1490141515904999424","20220206","none","neutral"
"1490142115032014852","20220206","none","negative"
"1490142678570332160","20220206","none","neutral"
"1490143078182952964","20220206","none","neutral"
"1490144746232238083","20220206","none","neutral"
"1490152717607526405","20220206","none","neutral"
"1490196349664382977","20220206","none","neutral"
"1490226058213605379","20220206","none","neutral"
"1490156247282159616","20220206","none","neutral"
"1490254706911825920","20220206","none","negative"
"1490277116189028355","20220206","none","neutral"
"1490279269398093827","20220206","moderna","positive"
"1490286967472353280","20220206","none","neutral"
"1490299912562438145","20220206","none","neutral"
"1490304711211515906","20220206","none","neutral"
"1490308744206454784","20220206","none","neutral"
"1490312369100271619","20220206","none","neutral"
"1490325569736695815","20220206","none","neutral"
"1490339533325434884","20220206","none","neutral"
"1490397241579868162","20220206","none","neutral"
"1490399626570403842","20220206","none","neutral"
"1490412092327067648","20220206","none","neutral"
"1490414997406724105","20220206","none","neutral"
"1490416056258547713","20220206","none","neutral"
"1490418618454007813","20220206","none","neutral"
"1490418651433865217","20220206","none","neutral"
"1490418696984010755","20220206","none","neutral"
"1490419029462249473","20220206","none","neutral"
"1490419118838669314","20220206","none","neutral"
"1490419146999226371","20220206","none","neutral"
"1490419638122921986","20220206","none","neutral"
"1490421085221056513","20220206","none","neutral"
"1490421308466905090","20220206","none","neutral"
"1490429649696231424","20220206","none","neutral"
"1490433049485615111","20220206","none","neutral"
"1490434218207637504","20220206","none","neutral"
"1490435169886810112","20220206","none","neutral"
"1490436912007753728","20220206","none","neutral"
"1490441312713289728","20220206","none","neutral"
"1490442824223191041","20220206","none","neutral"
"1490445362317774850","20220206","none","neutral"
"1490446786351140867","20220206","none","neutral"
"1490448698945732610","20220206","none","neutral"
"1490449098679275522","20220206","none","neutral"
"1490448239216447489","20220206","none","neutral"
"1490450029399601155","20220206","none","neutral"
"1490451943398916098","20220206","none","negative"
"1490456475084681216","20220206","none","neutral"
"1490459384421711872","20220206","none","neutral"
"1490459697706827776","20220206","none","neutral"
"1490460146211778562","20220206","none","neutral"
"1490460345353261060","20220206","none","neutral"
"1490460345793667072","20220206","none","neutral"
"1490460413175074819","20220206","none","neutral"
"1490460487590498308","20220206","none","neutral"
"1490463030752149505","20220206","none","neutral"
"1490463331974782976","20220206","none","neutral"
"1490463424203362307","20220206","none","neutral"
"1490464018208722948","20220206","none","neutral"
"1490469961814667266","20220206","none","neutral"
"1490473140392116225","20220206","none","neutral"
"1479362130059022342","20220107","none","neutral"
"1480286434527301633","20220109","none","negative"
"1480739075699056642","20220111","novavax","negative"
"1485008877171376128","20220122","none","neutral"
"1486637224623890435","20220127","none","negative"
"1484692023676669953","20220122","none","neutral"
"1487300687213912066","20220129","none","neutral"
"1487554623225221121","20220129","none","neutral"
"1487945334210719744","20220131","none","negative"
"1488379885751980037","20220201","none","neutral"
"1488629614763077633","20220201","moderna","negative"
"1489043798466473986","20220203","none","neutral"
"1489049444314062851","20220203","none","neutral"
"1489410406669901825","20220204","none","neutral"
"1489441092999294980","20220204","none","neutral"
"1489442342738305024","20220204","none","neutral"
"1489462824246345729","20220204","moderna","neutral"
"1489507208601948162","20220204","none","neutral"
"1489551323326730241","20220204","none","negative"
"1489726141858725889","20220204","none","neutral"
"1489752059536560129","20220205","none","neutral"
"1489832947801014274","20220205","none","neutral"
"1490028846518718467","20220205","none","neutral"
"1490050091289219072","20220205","none","neutral"
"1490094386658832384","20220205","none","neutral"
"1490125561775411201","20220206","none","neutral"
"1490056232765300740","20220205","",""
"1490182871872839680","20220206","none","neutral"
"1490191282492538881","20220206","none","neutral"
"1490196128716836866","20220206","none","negative"
"1490197530654932992","20220206","none","neutral"
"1490209035140083712","20220206","none","negative"
"1490230510043693060","20220206","none","neutral"
"1490192909156913155","20220206","",""
"1490234057619296258","20220206","none","neutral"
"1490237577231683587","20220206","none","neutral"
"1490265404291555329","20220206","none","neutral"
"1490269872369983492","20220206","none","neutral"
"1490283179437342721","20220206","none","negative"
"1490299911702818819","20220206","none","neutral"
"1490427185428983808","20220206","none","neutral"
"1490438140737179654","20220206","none","neutral"
"1490442000541184001","20220206","none","neutral"
"1490442824223191041","20220206","none","neutral"
"1490427382259654659","20220206","",""
"1490445067521118209","20220206","none","neutral"
"1490445099830247424","20220206","none","neutral"
"1490451925783150592","20220206","none","neutral"
"1490456704517308417","20220206","none","neutral"
"1490464919724396544","20220206","none","negative"
"1490467462109827075","20220206","none","neutral"
"1490475352119910400","20220206","none","neutral"
"1490475432222724098","20220207","none","neutral"
"1490476039662825472","20220207","none","neutral"
"1490476147540639745","20220207","none","negative"
"1490476483730542594","20220207","pfizer","negative"
"1490476943049097216","20220207","moderna","positive"
"1490477063639388164","20220207","none","neutral"
"1490477740554088450","20220207","none","negative"
"1490477924742479881","20220207","none","neutral"
"1490478307774971905","20220207","none","neutral"
"1490478349600591872","20220207","pfizer","positive"
"1490478472413986816","20220207","none","neutral"
"1490478539661283329","20220207","none","negative"
"1490479580410707968","20220207","none","neutral"
"1490479934283808770","20220207","none","neutral"
"1490480392868032513","20220207","novavax","negative"
"1490480616668041216","20220207","novavax","negative"
"1490480892409753602","20220207","none","neutral"
"1490481408338370560","20220207","none","neutral"
"1490482106040188928","20220207","none","neutral"
"1490482236894117888","20220207","none","neutral"
"1490482440112152579","20220207","none","neutral"
"1490482957315973120","20220207","none","neutral"
"1490483435563065344","20220207","none","neutral"
"1490483877454184448","20220207","none","negative"
"1490483880096571394","20220207","none","neutral"
"1490483246291128324","20220207","",""
"1490484092474839042","20220207","none","neutral"
"1490484274046201859","20220207","none","neutral"
"1490484519933472768","20220207","none","neutral"
"1490485010092421121","20220207","none","neutral"
"1490485225062744064","20220207","none","negative"
"1490485467225411584","20220207","none","negative"
"1490485592840278017","20220207","none","neutral"
"1490485834642227200","20220207","novavax","negative"
"1490485882406637577","20220207","none","neutral"
"1490485893362491394","20220207","none","neutral"
"1490485985725267974","20220207","moderna","negative"
"1490486040326713345","20220207","none","neutral"
"1490486502874566656","20220207","none","neutral"
"1490486651122237440","20220207","none","neutral"
"1490486702460530688","20220207","none","neutral"
"1490487181546168320","20220207","none","neutral"
"1490487263406739461","20220207","none","neutral"
"1490487478805057538","20220207","none","neutral"
"1490488039852089346","20220207","none","neutral"
"1490488370468130816","20220207","none","neutral"
"1490488250343264257","20220207","none","negative"
"1490488555524997125","20220207","none","neutral"
"1490488596247498755","20220207","none","neutral"
"1490488489083031552","20220207","",""
"1490488686810927105","20220207","none","neutral"
"1490489074867572737","20220207","none","neutral"
"1490489130966745093","20220207","none","negative"
"1490489347656744962","20220207","none","neutral"
"1490489372315058178","20220207","none","neutral"
"1490489373015838720","20220207","none","neutral"
"1490489449889038336","20220207","none","neutral"
"1490489606026182657","20220207","none","neutral"
"1490490281522696193","20220207","none","neutral"
"1490490527334400001","20220207","none","neutral"
"1490490349109743616","20220207","none","negative"
"1490490564059762688","20220207","none","neutral"
"1490490618719752192","20220207","none","neutral"
"1490490775146164229","20220207","none","neutral"
"1490491081842049031","20220207","none","neutral"
"1490491647901446144","20220207","none","neutral"
"1490491764096266241","20220207","none","neutral"
"1490492143072206850","20220207","none","neutral"
"1490492208172056579","20220207","none","neutral"
"1490492340175523840","20220207","none","neutral"
"1490492625505615872","20220207","none","neutral"
"1490491798393069568","20220207","",""
"1490492923854475268","20220207","none","neutral"
"1490492970894000128","20220207","none","neutral"
"1490493124140941312","20220207","none","neutral"
"1490493327049109504","20220207","none","neutral"
"1490493485610409984","20220207","none","neutral"
"1490493271076130818","20220207","pfizer","positive"
"1490493536227438592","20220207","moderna","positive"
"1490493644750602246","20220207","none","neutral"
"1490493744952475649","20220207","none","neutral"
"1490493776397324292","20220207","none","neutral"
"1490493835964981248","20220207","moderna","positive"
"1490493930139381760","20220207","none","negative"
"1490493964150968322","20220207","none","negative"
"1490494157043150851","20220207","none","neutral"
"1490494369966673922","20220207","none","neutral"
"1490494716231569409","20220207","none","negative"
"1490495400490377216","20220207","none","neutral"
"1490494545825767430","20220207","none","neutral"
"1490495461119209472","20220207","pfizer","positive"
"1490495472339132417","20220207","none","neutral"
"1490495560083976195","20220207","none","neutral"
"1490495569013313536","20220207","novavax","negative"
"1490495636655194112","20220207","none","negative"
"1490495569034366977","20220207","none","neutral"
"1490495564924002307","20220207","",""
"1490495722843742212","20220207","none","neutral"
"1490496222746099714","20220207","none","neutral"
"1490496365717331968","20220207","none","negative"
"1490496682513268737","20220207","none","neutral"
"1490496938373906432","20220207","pfizer","negative"
"1490497913255972864","20220207","none","neutral"
"1490498648240979968","20220207","none","neutral"
"1490499871258066944","20220207","pfizer","negative"
"1490498962087890946","20220207","none","neutral"
"1490500154000031746","20220207","none","neutral"
"1490500622147149831","20220207","none","neutral"
"1490501094686212096","20220207","pfizer","negative"
"1490501784020090881","20220207","none","neutral"
"1490502024365965314","20220207","novavax","negative"
"1490502108021661696","20220207","none","neutral"
"1490502573530431490","20220207","none","neutral"
"1490502779064188929","20220207","none","negative"
"1490503019737534467","20220207","none","neutral"
"1490503328567943170","20220207","none","neutral"
"1490503357383180288","20220207","none","neutral"
"1490503434692608000","20220207","none","negative"
"1490503486915903490","20220207","none","neutral"
"1490503531413274625","20220207","none","neutral"
"1490503527734849537","20220207","none","neutral"
"1490503713932603393","20220207","none","neutral"
"1490504117063929856","20220207","none","neutral"
"1490504249998200835","20220207","none","negative"
"1490504252875321348","20220207","none","neutral"
"1490504401852588032","20220207","none","negative"
"1490504536561176578","20220207","none","neutral"
"1490505095599071239","20220207","none","neutral"
"1490505563037650947","20220207","none","neutral"
"1490505772203413509","20220207","none","negative"
"1490506058619494403","20220207","none","neutral"
"1490506096267640833","20220207","none","neutral"
"1490506379320524809","20220207","none","neutral"
"1490506688960495622","20220207","moderna","negative"
"1490506694270480386","20220207","none","neutral"
"1490506881818771456","20220207","none","neutral"
"1490507151525449728","20220207","novavax","positive"
"1490507209012563968","20220207","none","positive"
"1490507354433064961","20220207","none","neutral"
"1490507805190668289","20220207","none","neutral"
"1490507951886323714","20220207","none","neutral"
"1490508027195240451","20220207","none","neutral"
"1490508615454654466","20220207","none","neutral"
"1490508857579212804","20220207","none","neutral"
"1490509311042224129","20220207","none","neutral"
"1490510069749796865","20220207","none","neutral"
"1490510716586979333","20220207","none","positive"
"1490510731506499588","20220207","none","neutral"
"1490511037577109505","20220207","none","neutral"
"1490511636066881536","20220207","none","neutral"
"1490511309414465538","20220207","none","neutral"
"1490511732602994692","20220207","none","negative"
"1490512379545006083","20220207","none","negative"
"1490512965678006272","20220207","none","neutral"
"1490511640198258690","20220207","none","neutral"
"1490513185845100546","20220207","none","neutral"
"1490513273326047233","20220207","none","neutral"
"1490513336789782531","20220207","none","neutral"
"1490513412001984512","20220207","none","neutral"
"1490513893583507456","20220207","novavax","negative"
"1490514280281567235","20220207","none","neutral"
"1490515002285264896","20220207","none","negative"
"1490515128076627970","20220207","none","neutral"
"1490514902997700611","20220207","",""
"1490515396142985217","20220207","none","neutral"
"1490515825588985858","20220207","none","neutral"
"1490516100701831168","20220207","none","negative"
"1490516448082821124","20220207","none","neutral"
"1490516669978095617","20220207","none","neutral"
"1490516958013394946","20220207","none","neutral"
"1490517026128875522","20220207","none","neutral"
"1490517116801683456","20220207","none","negative"
"1490517525775659009","20220207","none","negative"
"1490517614027755522","20220207","pfizer","positive"
"1490517621070233601","20220207","none","neutral"
"1490517821495058438","20220207","none","negative"
"1490518078467231748","20220207","none","neutral"
"1490518413088894979","20220207","none","neutral"
"1490519074669228035","20220207","none","neutral"
"1490519512814264320","20220207","none","neutral"
"1490519997801766915","20220207","none","neutral"
"1490520152013930503","20220207","none","neutral"
"1490520312978751488","20220207","none","neutral"
"1490520682777645056","20220207","none","neutral"
"1490520694299537410","20220207","none","neutral"
"1490520711710003202","20220207","moderna","positive"
"1490520791724826629","20220207","none","neutral"
"1490520830924582916","20220207","none","negative"
"1490520831000473603","20220207","none","neutral"
"1490520961665290242","20220207","none","neutral"
"1490521078036250626","20220207","none","neutral"
"1490521632858771457","20220207","none","neutral"
"1490522214244163588","20220207","moderna","positive"
"1490521731785650178","20220207","none","neutral"
"1490522248364855297","20220207","none","neutral"
"1490522593404723202","20220207","none","neutral"
"1490522892416684038","20220207","none","neutral"
"1490522929536200706","20220207","none","neutral"
"1490522943234854914","20220207","none","neutral"
"1490523036558057476","20220207","none","neutral"
"1490523225016586243","20220207","none","negative"
"1490523254305738752","20220207","none","neutral"
"1490523310769471488","20220207","none","neutral"
"1490523587996000256","20220207","novavax","positive"
"1490524264403185670","20220207","novavax","negative"
"1490524515750739968","20220207","none","negative"
"1490525333493358597","20220207","none","neutral"
"1490525505870712834","20220207","none","neutral"
"1490525937053859842","20220207","none","neutral"
"1490525963792568326","20220207","none","neutral"
"1490526420988219393","20220207","none","neutral"
"1490526706184364037","20220207","none","neutral"
"1490527558357884929","20220207","none","neutral"
"1490527773240487936","20220207","none","neutral"
"1490527877758025728","20220207","none","neutral"
"1490527918660849667","20220207","none","negative"
"1490528086114381827","20220207","none","neutral"
"1490528181732147203","20220207","none","neutral"
"1490528397960695808","20220207","none","neutral"
"1490528692782526464","20220207","none","neutral"
"1490528924484313090","20220207","none","neutral"
"1490528980616630276","20220207","none","neutral"
"1490529426073059329","20220207","none","neutral"
"1490529452874297345","20220207","none","neutral"
"1490529530070847488","20220207","none","neutral"
"1490529691681234947","20220207","moderna","negative"
"1490529831767121926","20220207","none","negative"
"1490530309015621636","20220207","none","neutral"
"1490530522258636802","20220207","none","negative"
"1490530749002366981","20220207","none","neutral"
"1490530761560059906","20220207","none","neutral"
"1490530872004538368","20220207","none","neutral"
"1490531150074302466","20220207","none","neutral"
"1490531763382153218","20220207","novavax","positive"
"1490531769178746884","20220207","none","neutral"
"1490532098406449155","20220207","novavax","positive"
"1490532536606654469","20220207","pfizer","negative"
"1490532697529516036","20220207","novavax","negative"
"1490532822775656450","20220207","none","neutral"
"1490532893428367360","20220207","none","neutral"
"1490532946477944833","20220207","none","neutral"
"1490532981144195076","20220207","astrazeneca","negative"
"1490533013515796485","20220207","none","neutral"
"1490533189932437506","20220207","none","neutral"
"1490533886907928576","20220207","none","neutral"
"1490534084929482758","20220207","none","neutral"
"1490534220350910467","20220207","none","neutral"
"1490533748965736449","20220207","",""
"1490534465609007107","20220207","none","neutral"
"1490534810892316672","20220207","none","neutral"
"1490534405735006212","20220207","",""
"1490535039007739906","20220207","none","neutral"
"1490535115209936897","20220207","none","negative"
"1490535177936076800","20220207","none","negative"
"1490535385029480450","20220207","none","neutral"
"1490535503996743680","20220207","none","neutral"
"1490535545964929024","20220207","none","neutral"
"1490535343799422976","20220207","",""
"1490535553967681538","20220207","none","neutral"
"1490535615355445248","20220207","none","neutral"
"1490535750714028032","20220207","none","neutral"
"1490535791591788545","20220207","none","neutral"
"1490535802857734149","20220207","none","neutral"
"1490535826220265473","20220207","none","neutral"
"1490535849435574276","20220207","moderna","positive"
"1490535938032037888","20220207","none","neutral"
"1490536028666359813","20220207","none","neutral"
"1490536046157004801","20220207","novavax","neutral"
"1490536055615143936","20220207","none","neutral"
"1490536124477063170","20220207","none","neutral"
"1490536152667144194","20220207","none","neutral"
"1490536168911704069","20220207","none","neutral"
"1490536498432974851","20220207","none","neutral"
